year,month,date,t2m_c_mean,t2m_c_daily_min_mean,t2m_c_daily_max_mean
2012,10,2012-10,17.5386101899324,5.813356526692758,32.00238613552517
2012,11,2012-11,18.816201899964142,6.779767693413646,30.86194322374132
2012,12,2012-12,18.8414139473025,10.977950032552087,28.385408528645883
2013,1,2013-01,20.507620715069493,12.145607842339416,30.951575893825975
2013,2,2013-02,20.98000865865646,11.753242662217929,30.610010782877623
2013,3,2013-03,18.915516413297837,10.983554755316845,29.24724629720049
2013,4,2013-04,15.212602072350762,4.392670186360704,26.735096232096396
2013,5,2013-05,12.840310618356114,2.1841467963324703,23.09785698784725
2013,6,2013-06,10.681152086611121,0.22989332411026453,22.032753838433166
2013,7,2013-07,10.99175983324136,0.25694546169705745,21.5112842135959
2013,8,2013-08,11.743268681825839,-0.5951321072049041,25.208175998263926
2013,9,2013-09,17.210969260415936,-1.5849687364366218,30.662567138671875
2013,10,2013-10,18.02244700952525,3.816397772894959,31.383161756727475
2013,11,2013-11,20.05470281954166,7.340548706054676,31.75181884765624
2013,12,2013-12,18.451850508276323,11.22205776638458,28.47296515570747
2014,1,2014-01,20.868993447872356,12.910462443033907,30.344735378689222
2014,2,2014-02,19.507603694774446,11.616347927517381,28.12612508138028
2014,3,2014-03,17.330167541139303,9.746647135416652,24.462872653537318
2014,4,2014-04,14.534638088838562,4.229110293918211,23.501334974500878
2014,5,2014-05,13.46193553737703,3.661901855468784,24.501016913520004
2014,6,2014-06,10.213059898188078,-2.439366997612808,23.85505405002175
2014,7,2014-07,9.009994509570504,-3.8818532307942633,21.734098985460037
2014,8,2014-08,12.304171542825088,-1.502369520399327,23.94922620985244
2014,9,2014-09,17.57404726287467,2.699573771158839,30.2268035888672
2014,10,2014-10,18.437358353955517,5.645743476019959,30.81921793619796
2014,11,2014-11,17.551054072438944,7.309469604492165,27.711677720811622
2014,12,2014-12,19.429321634071528,11.120564439561633,29.97167392306858
2015,1,2015-01,20.520687409541097,12.96107245551218,29.091025119357653
2015,2,2015-02,21.35754357191621,11.483399793836838,30.99481336805553
2015,3,2015-03,18.714023569578842,10.053070068359375,28.54194098578563
2015,4,2015-04,16.060099751507778,6.533474646674222,25.05980529785154
2015,5,2015-05,15.362184694078223,5.250876278347448,25.398610432942746
2015,6,2015-06,9.686563780513836,-1.1195061577690808,21.2493906656901
2015,7,2015-07,10.814755593120935,-0.35615200466577335,21.002980889214427
2015,8,2015-08,15.270909931725214,-2.0733012729220945,28.006563991970495
2015,9,2015-09,17.038533960978214,4.342540486653661,30.23967658148871
2015,10,2015-10,21.281641090785058,8.559174770779066,32.67357415093318
2015,11,2015-11,20.318269186608575,6.381887139214427,34.57677544487848
2015,12,2015-12,23.136127673824774,14.763455200195324,34.31302931043837
2016,1,2016-01,21.303466641005684,13.482087368435316,36.71637437608507
2016,2,2016-02,21.49639698335494,14.154437255859364,30.225064934624584
2016,3,2016-03,19.178858589527863,8.745945570204015,28.69986072116427
2016,4,2016-04,17.484722716720057,7.654918755425342,26.881077406141515
2016,5,2016-05,12.79698152211688,4.309647962782151,22.4800994873047
2016,6,2016-06,10.84575107951224,1.1223185221354015,20.839934963650194
2016,7,2016-07,9.397619364110653,-3.3850548638237683,22.059554884168847
2016,8,2016-08,13.321374830749562,0.04642266167536491,27.378720686170766
2016,9,2016-09,17.853456971439357,5.693957519531239,29.899217902289536
2016,10,2016-10,19.84041776531774,5.159015231662352,34.01955261230472
2016,11,2016-11,19.720094583299385,10.357253011067712,31.63549363878036
2016,12,2016-12,20.67537883498767,12.822074551052538,30.874430847167957
2017,1,2017-01,19.281000716597987,8.25824347601997,28.616428290473095
2017,2,2017-02,18.93355274705027,12.613760715060778,26.043179660373255
2017,3,2017-03,18.52848169196892,7.477258300781273,27.394902547200502
2017,4,2017-04,15.97402436762684,5.6699228922526,27.819110785590283
2017,5,2017-05,12.700837506530092,2.2526540120442746,22.159573025173643
2017,6,2017-06,11.246859388469204,-1.8863060845268933,22.271581353081558
2017,7,2017-07,11.347243186649905,0.6646582709418567,22.330590481228285
2017,8,2017-08,12.792622949288045,1.1762898763020644,24.863318549262203
2017,9,2017-09,18.201703161545765,4.9709903293185675,31.054725138346328
2017,10,2017-10,16.947873597048215,3.067958407931883,29.683999633789085
2017,11,2017-11,19.398663665394736,4.511324395073814,31.69848446316189
2017,12,2017-12,19.6351452033295,10.487213473849863,30.492280748155395
2018,1,2018-01,21.534261694831855,12.21423628065321,33.37411329481341
2018,2,2018-02,19.297027979956738,11.131997002495666,27.918420834011556
2018,3,2018-03,18.473058356919694,11.506068589952292,27.817255401611362
2018,4,2018-04,15.89420537359922,7.250129021538612,24.01820882161462
2018,5,2018-05,12.802495875751674,3.8624422709147552,22.221163262261314
2018,6,2018-06,10.429503935354717,-0.20353936089406943,21.391215684678855
2018,7,2018-07,9.273451401085026,-1.4024227566189325,21.439246961805566
2018,8,2018-08,14.520364781861701,-0.14724121093752274,25.660245090060755
2018,9,2018-09,17.794500965071336,0.8624803331163662,31.72759060329861
2018,10,2018-10,18.612146400807205,4.986934238010008,32.117887369791674
2018,11,2018-11,20.373668024039546,6.477829996744788,33.930155436197936
2018,12,2018-12,22.146551056090516,10.442533365885424,34.38175760904949
2019,1,2019-01,20.715936607898698,11.176014539930577,30.542073228624133
2019,2,2019-02,19.568416991057234,11.324382527669286,28.39833034939238
2019,3,2019-03,20.247402814183715,11.486883205837671,29.85219421386722
2019,4,2019-04,15.749248792389324,5.935152180989576,26.758438788519925
2019,5,2019-05,14.464148940493146,4.348829142252669,24.284623209635413
2019,6,2019-06,11.023259238254866,1.1062959459093236,22.094217936197936
2019,7,2019-07,11.052395224257907,-1.8616115993923472,23.354110717773438
2019,8,2019-08,15.66377991707094,2.2162957085503763,25.865861341688344
2019,9,2019-09,17.321086381982866,2.9489010281033075,30.163232082790785
2019,10,2019-10,20.94642529732579,7.547398376464855,33.1341698540582
2019,11,2019-11,20.776906881921093,9.964819675021715,30.68469950358076
2019,12,2019-12,19.33829464656054,10.12598215738933,30.199877929687545
2020,1,2020-01,20.239166199605506,12.512680392795176,28.77269829644098
2020,2,2020-02,20.14547863566861,9.964262220594662,29.37223748101127
2020,3,2020-03,17.914261966281458,10.087304009331604,26.033770073784694
2020,4,2020-04,14.994890016626414,5.123867797851574,24.026446872287295
2020,5,2020-05,12.489857333877183,0.17500203450521212,21.390116882324264
2020,6,2020-06,9.1374735325943,-2.2388551500108065,22.080927191840317
2020,7,2020-07,9.667143795510185,-3.0195452372233262,21.6255204942492
2020,8,2020-08,12.412595707883156,-0.5245761447482664,26.283462185329824
2020,9,2020-09,17.111425477487103,5.534262424045153,29.300816853841127
2020,10,2020-10,19.29832500425863,8.752639431423631,32.23793233235676
2020,11,2020-11,19.423734166180623,11.321817016601585,31.493081665039085
2020,12,2020-12,20.015467056493208,11.577621036105711,29.24306504991324
2021,1,2021-01,19.94802152207535,12.777146402994788,29.067110866970495
2021,2,2021-02,18.48209069822201,9.312377590603319,27.895677524142798
2021,3,2021-03,18.053367958843694,9.177456665039074,27.966268581814234
2021,4,2021-04,17.14600693690926,7.466017320421031,27.59290195041234
2021,5,2021-05,12.816276364799364,2.2761428833007926,22.812505086263002
2021,6,2021-06,10.350019918842065,-1.905661688910584,22.529026624891515
2021,7,2021-07,8.70426936178086,-3.44409450954862,22.293926323784717
2021,8,2021-08,13.151344096048206,-0.4621558295355612,25.207606336805554
2021,9,2021-09,17.673251814194714,5.9138329399957,31.25050320095488
2021,10,2021-10,16.97425399834964,5.788115437825525,29.903001912434945
2021,11,2021-11,19.56703634379818,9.768570963541663,31.4337158203125
2021,12,2021-12,18.444695691253457,10.074790785047753,27.741036987304653
2022,1,2022-01,18.967391828311406,10.30475396050349,26.633459557427273
2022,2,2022-02,19.660328238351042,11.938939073350696,27.74437628851996
2022,3,2022-03,17.624350981444536,8.82451951768661,25.304307725694457
2022,4,2022-04,13.877541381930143,1.9215148925781023,23.006031968858565
2022,5,2022-05,11.829383860580094,1.06140407986112,20.89921230740015
2022,6,2022-06,8.67779496981774,-2.9854159884982323,18.719901529947947
2022,7,2022-07,10.338843554151538,-0.6119866265190694,19.287949456109004
2022,8,2022-08,12.73080749329415,-0.8041778564452784,24.636449178059877
2022,9,2022-09,17.9655744354813,5.183430311414952,30.113938395182288
2022,10,2022-10,20.66489851711185,11.066542222764781,32.78423733181427
2022,11,2022-11,17.99487105287153,11.082501220703136,27.367825317382824
2022,12,2022-12,18.950929593869034,11.46479288736981,27.179493204752646
2023,1,2023-01,20.2647220930603,10.578243001302098,30.01343977186417
2023,2,2023-02,18.75240408629969,10.895402696397582,27.201622856987854
2023,3,2023-03,18.73051188570338,9.684629991319468,27.25898556179476
2023,4,2023-04,16.31678435902535,4.559554375542575,25.191441853841127
2023,5,2023-05,13.073707717749699,3.5429896884494383,24.514052327473962
2023,6,2023-06,10.41746958414717,0.507195197211388,20.862289089626756
2023,7,2023-07,9.568111421045046,-1.9777764214409217,21.937162611219605
2023,8,2023-08,12.963054873467684,-0.8356268988715101,26.790626695420997
2023,9,2023-09,17.62128653067134,4.357803005642381,29.97249348958337
2023,10,2023-10,19.015598377332594,5.509145779079915,32.440175374348996
2023,11,2023-11,20.372837456126263,7.452302720811645,31.920191446940123
2023,12,2023-12,20.753473636440333,11.014347330729208,31.673858981662363
2024,1,2024-01,20.049869367811425,9.40465562608506,28.93739386664498
2024,2,2024-02,21.36230208785446,12.943203057183155,30.99890306260852
2024,3,2024-03,20.89660156414078,11.966263326009141,31.87959594726567
2024,4,2024-04,15.95964066446561,6.4966024610731665,26.108357747395814
2024,5,2024-05,15.420097058933209,5.089055379231752,25.78600158691404
2024,6,2024-06,10.106312048641257,-0.4133083767360972,20.633215332031284
2024,7,2024-07,10.771594324419596,-2.941884019639758,22.840587700737842
2024,8,2024-08,14.632702007316482,0.040697224934888254,26.981717258029505
2024,9,2024-09,17.40194570329453,4.75576773749458,29.93736199273002
2024,10,2024-10,18.53302293592884,2.487390814887192,32.94505683051216
2024,11,2024-11,20.827307612101265,8.85442911783855,33.59602101643878
2024,12,2024-12,22.31103104348682,13.508051215277817,34.13562452528208
